record_id,submission_date,case_type,priority,old_predicted_days,optimized_predicted_days,actual_days,compliance_flag,bias_risk_score
3192,2025-09-06,Complex,Low,456,26,34,1,0.03664308239310165
3193,2025-05-21,Urgent,Low,503,31,30,0,0.04983319673421538
3194,2023-09-05,Urgent,Medium,388,31,34,0,0.06349907558856924
3195,2023-12-30,Standard,Low,478,29,26,0,0.002837021905214743
3196,2023-11-17,Complex,Medium,425,14,28,0,0.024756869993164635
3197,2024-09-24,Complex,Medium,403,22,18,0,0.02502143950713559
3198,2023-10-13,Standard,Medium,416,20,22,0,0.08832315594813123
3199,2023-05-29,Standard,Low,484,29,28,0,0.033148775349629137
3200,2023-03-25,Standard,Low,393,22,25,0,0.054514338779791366
3201,2025-08-23,Urgent,Medium,395,32,24,0,0.08315864670042282
3202,2024-02-10,Complex,Low,296,24,338,0,0.025969381254333592
3203,2025-09-04,Complex,Medium,392,23,29,0,0.012375707746686416
3204,2024-03-31,Standard,Low,413,22,29,0,0.09483598065084473
3205,2025-01-12,Complex,Low,361,23,29,0,0.07046829360341629
3206,2025-03-10,Standard,Low,349,25,25,0,0.01770537656801413
3207,2023-06-10,Standard,Low,307,23,24,0,0.08197115540126598
3208,2025-02-22,Complex,Low,370,21,29,0,0.07871266133355853
3209,2024-04-04,Standard,Medium,471,21,28,0,0.08375410974754859
3210,2024-07-03,Complex,Medium,325,33,19,0,0.02762125766542293
3211,2024-05-14,Standard,Low,439,33,25,0,0.0448579673388971
3212,2025-01-07,Complex,High,443,21,456,0,0.06936737432281136
3213,2024-05-23,Standard,Medium,522,28,20,0,0.0390667574229405
3214,2024-10-15,Standard,High,451,19,28,0,0.006997217221626584
3215,2025-03-14,Standard,Medium,447,22,27,0,0.013644975399543603
3216,2024-04-25,Standard,Medium,418,18,398,1,0.059711350509743036
3217,2024-10-24,Urgent,Low,400,29,17,0,0.03751681995986217
3218,2023-04-24,Standard,Low,442,26,26,0,0.0005380131809707755
3219,2025-01-18,Complex,Low,462,27,398,0,0.0766854526976098
3220,2024-07-31,Urgent,Medium,408,28,467,0,0.0416703742795161
3221,2023-12-27,Standard,Low,464,19,27,0,0.031376928544593244
3222,2023-12-07,Standard,Medium,544,22,18,0,0.07135191790510995
3223,2025-02-08,Complex,Low,403,26,23,0,0.045510881898640346
3224,2025-09-13,Urgent,Medium,404,22,23,0,0.06948311093921872
3225,2025-01-30,Urgent,Low,395,24,19,0,0.0013198082381222554
3226,2025-08-26,Standard,Low,406,20,26,0,0.0009420114084824461
3227,2024-03-24,Complex,Low,461,30,26,0,0.055990193041037806
3228,2025-04-22,Standard,Low,404,28,22,0,0.09822120342285078
3229,2025-04-14,Urgent,Low,409,30,23,0,0.0272357237918332
3230,2023-06-29,Urgent,Medium,387,27,34,0,0.06828935571666753
3231,2024-12-02,Standard,Low,424,18,20,0,0.017225754290268236
3232,2024-02-11,Standard,Low,374,21,18,0,0.031154863176083382
3233,2024-10-27,Standard,Medium,338,20,18,0,0.0078074890475208
3234,2023-07-15,Standard,Low,422,22,25,0,0.08807931599568447
3235,2024-04-10,Complex,High,498,29,479,0,0.031043740155316316
3236,2023-11-07,Standard,High,385,16,483,0,0.023046644740299008
3237,2023-09-19,Standard,Low,347,21,19,0,0.07306041784399005
3238,2024-02-23,Standard,Low,495,22,23,0,0.01994401556104928
3239,2024-02-10,Urgent,Low,402,17,23,0,0.024027536049838306
3240,2025-07-27,Complex,Medium,447,25,25,0,0.010361625366071459
3241,2023-05-23,Standard,Medium,363,22,27,0,0.09628719091948769
3242,2023-12-08,Standard,Medium,400,29,29,0,0.024763774952167895
3243,2023-11-12,Urgent,Medium,470,22,22,0,0.09956633028023826
3244,2023-04-11,Complex,Low,406,26,20,0,0.017614944096847895
3245,2023-09-01,Standard,Medium,407,24,403,0,0.0020651849978170047
3246,2024-05-04,Standard,Medium,325,11,15,0,0.08956936134442833
3247,2023-01-12,Standard,Medium,439,16,350,0,0.05800172518401156
3248,2023-08-27,Standard,Medium,360,25,24,0,0.03514099999841287
3249,2024-07-14,Standard,Medium,455,25,26,0,0.051333966245705125
3250,2023-02-11,Urgent,Low,410,23,25,0,0.02607269549074286
3251,2024-11-08,Standard,Low,414,30,24,0,0.06347588502816244
3252,2024-08-16,Complex,Low,438,26,364,0,0.061646855834256636
3253,2024-03-04,Standard,Low,418,31,325,0,0.008019228903968934
3254,2025-03-13,Complex,High,485,11,20,0,0.09106881006010768
3255,2023-06-07,Complex,Low,478,32,32,0,0.04605253422251085
3256,2023-08-04,Standard,Medium,339,20,27,0,0.01951541320822238
3257,2024-10-31,Standard,Medium,391,24,29,0,0.030738385943601565
3258,2024-04-06,Complex,Low,441,29,22,0,0.08662217548376065
3259,2023-05-14,Standard,High,352,13,24,1,0.03831851719821011
3260,2023-03-08,Standard,Medium,321,22,425,0,0.05619611711956284
3261,2025-04-27,Standard,Medium,361,29,30,0,0.09476897348829513
3262,2023-01-07,Urgent,Low,394,20,23,0,0.06517164375819665
3263,2025-08-05,Standard,Low,196,28,343,0,0.0675716743925602
3264,2024-06-09,Complex,Low,344,27,27,0,0.024856883716207534
3265,2023-03-14,Standard,Low,311,24,28,0,0.06682951850279847
3266,2024-02-03,Complex,Medium,457,26,22,0,0.03938027441925013
3267,2024-02-09,Standard,High,446,30,30,0,0.0911042484599674
3268,2024-11-05,Complex,Medium,413,27,458,0,0.012953884791057713
3269,2024-07-31,Standard,Medium,405,28,383,0,0.028564034966362808
3270,2025-05-08,Complex,Medium,427,19,26,0,0.006600072864221185
3271,2023-05-10,Complex,Low,350,26,26,0,0.0380903849170001
3272,2025-07-19,Standard,Medium,462,26,22,0,0.014837266615641099
3273,2024-04-10,Standard,Low,404,29,21,0,0.0845143754462411
3274,2023-07-25,Standard,Medium,445,18,457,0,0.0925043201989183
3275,2025-02-26,Standard,Low,443,29,349,0,0.06694256448047158
3276,2025-09-04,Complex,Low,426,19,23,0,0.010333459998583927
3277,2025-02-06,Standard,Medium,415,35,16,0,0.03416308816224203
3278,2023-09-23,Standard,Medium,411,19,29,0,0.09644918923479391
3279,2024-06-20,Complex,Medium,396,18,25,0,0.01363012239595003
3280,2025-08-19,Standard,High,424,22,30,0,0.05564893826227965
3281,2025-03-03,Standard,Low,410,29,386,0,0.03529294759955626
3282,2023-09-10,Standard,Medium,375,25,23,1,0.09991626121528618
3283,2025-04-01,Urgent,Low,430,32,394,0,0.028538906464181203
3284,2023-10-16,Complex,Medium,414,22,20,1,0.004777226528344336
3285,2023-06-13,Complex,Medium,460,21,17,0,0.07021828148246675
3286,2023-04-05,Standard,Low,309,20,19,0,0.032673933024410996
3287,2025-02-20,Complex,Medium,401,21,425,0,0.06575814339546229
3288,2025-04-12,Standard,Medium,363,17,19,0,0.01046519868145146
3289,2023-04-20,Standard,Low,374,20,30,0,0.05230632009302512
3290,2023-12-02,Standard,Medium,427,17,20,0,0.03752315484026478
3291,2025-04-01,Standard,Medium,328,27,25,0,0.05367671339786306
3292,2023-08-26,Standard,High,406,31,381,0,0.08534723979411367
3293,2024-01-16,Standard,Low,401,25,30,0,0.09727472879612754
3294,2024-03-11,Standard,Low,347,20,423,0,0.07531321491180032
3295,2025-06-17,Standard,Medium,407,27,23,0,0.0766858315220398
3296,2024-04-27,Complex,Low,361,23,32,0,0.05289360897393924
3297,2025-07-25,Standard,High,509,29,17,0,0.009739994385827622
3298,2025-06-20,Complex,Low,460,19,404,0,0.06670595463217278
3299,2023-01-25,Standard,Medium,403,19,25,0,0.01477798717824721
3300,2024-10-14,Complex,Medium,378,27,24,0,0.02456610565787304
3301,2023-04-27,Standard,Low,425,23,28,0,0.07075825130701915
3302,2024-04-26,Standard,Low,438,28,24,0,0.0656992594118097
3303,2024-01-27,Standard,Medium,412,19,25,0,0.0314325941589781
3304,2025-07-05,Complex,Medium,349,26,28,0,0.07720442359735713
3305,2025-09-20,Complex,Low,389,26,417,0,0.0939315784442255
3306,2025-08-21,Standard,High,403,16,27,0,0.05452596211444001
3307,2024-06-20,Standard,Low,414,23,20,0,0.06776866590170899
3308,2023-03-20,Complex,Low,415,13,358,0,0.02717795844702683
3309,2024-08-02,Complex,Medium,436,31,28,0,0.09708070446426942
3310,2023-06-22,Standard,Low,467,17,24,0,0.027370491178578895
3311,2025-08-13,Standard,High,450,23,500,0,0.08874090242488182
3312,2023-01-12,Standard,Low,429,23,404,0,0.09278691117987192
3313,2025-03-10,Complex,Low,337,19,21,0,0.0719628594603936
3314,2023-05-08,Standard,Low,459,33,25,0,0.08115874277207463
3315,2024-08-30,Urgent,Medium,440,20,22,0,0.04578568077901604
3316,2023-04-02,Standard,Medium,387,22,438,0,0.0919546789450054
3317,2024-10-14,Standard,Medium,401,20,19,0,0.07426462450391404
3318,2024-06-26,Standard,Low,403,20,20,0,0.032674399153435334
3319,2025-04-25,Urgent,Low,378,23,22,0,0.0034945167655440427
3320,2024-06-15,Complex,Medium,312,27,22,1,0.054078322635688104
3321,2024-10-19,Standard,Low,344,24,31,0,0.08406503247411254
3322,2025-09-15,Complex,Medium,354,20,28,0,0.08606681188723014
3323,2025-04-07,Standard,Low,301,23,25,0,0.08351187254835378
3324,2024-03-22,Standard,Medium,344,17,361,0,0.021474648542111854
3325,2024-01-25,Standard,Low,457,29,23,1,0.042614847959989766
3326,2024-11-02,Standard,Medium,424,21,26,0,0.06138258551814725
3327,2025-05-10,Standard,Low,351,21,300,0,0.06675564920680332
3328,2023-02-12,Urgent,Low,365,14,26,0,0.03345834216261855
3329,2023-09-11,Standard,Low,461,21,20,0,0.06926423237504611
3330,2023-05-10,Urgent,Low,460,32,369,0,0.05908970074676129
3331,2023-03-01,Standard,Low,403,27,19,0,0.05667755747061516
3332,2024-10-24,Complex,Medium,458,29,417,0,0.06630248237352772
3333,2024-04-11,Standard,Medium,361,24,24,0,0.0603367928866175
3334,2023-10-14,Standard,Medium,411,10,14,0,0.016687463465866192
3335,2024-05-31,Standard,Medium,326,24,26,0,0.087441632736528
3336,2024-04-11,Standard,Medium,381,25,25,0,0.024056975347251677
3337,2025-07-18,Complex,Low,401,28,438,0,0.07444887812323944
3338,2025-02-16,Standard,Low,315,23,28,0,0.01764566729584548
3339,2023-12-11,Complex,Low,429,20,29,0,0.06609664128612272
3340,2024-10-03,Standard,Medium,438,23,18,1,0.08956837587991565
3341,2024-01-17,Standard,Low,450,22,29,0,0.0009710515370624063
3342,2025-02-17,Standard,Low,516,26,23,0,0.09796776665402894
3343,2024-11-20,Urgent,Medium,420,23,20,0,0.002967586665990474
3344,2023-09-10,Complex,Low,396,19,379,0,0.0011367620894654263
3345,2025-07-15,Standard,Medium,319,26,30,0,0.08575600983372983
3346,2023-02-25,Standard,Medium,419,20,22,0,0.07087040031040692
3347,2024-04-07,Standard,Low,427,22,23,0,0.010581065792837652
3348,2024-04-01,Urgent,Low,332,21,462,0,0.09374149065959396
3349,2025-09-09,Complex,Low,387,25,33,0,0.06719322411628437
3350,2023-03-24,Standard,Medium,400,17,22,0,0.011104354353809243
3351,2025-06-23,Standard,Low,426,24,23,0,0.08605535959244567
3352,2023-04-09,Standard,Medium,442,29,28,0,0.04809048522598003
3353,2023-05-29,Urgent,Medium,373,24,22,0,0.027813369006688484
3354,2023-11-25,Standard,Low,410,20,19,0,0.0825041050232678
3355,2023-06-05,Complex,Low,428,22,13,0,0.0738446453690877
3356,2023-07-09,Standard,Medium,390,25,30,0,0.06230438021440629
3357,2024-05-08,Complex,Low,378,26,25,0,0.08985131521327633
3358,2025-06-01,Complex,Medium,435,31,26,0,0.0861279810068169
3359,2023-09-20,Complex,Low,391,15,21,0,0.02267916584448906
3360,2023-03-21,Complex,Medium,340,25,27,0,0.08786861543814106
3361,2024-02-04,Complex,Medium,468,24,21,0,0.03740398395737058
3362,2025-02-02,Standard,Medium,345,23,24,0,0.04317743358012535
3363,2024-08-31,Standard,Low,395,25,24,0,0.09723323871285691
3364,2023-09-17,Standard,Low,416,22,29,0,0.07598743285458198
3365,2025-02-10,Urgent,Medium,422,19,27,0,0.03214859543625255
3366,2024-09-06,Standard,Low,408,25,20,0,0.06479258896665373
3367,2024-07-05,Complex,Low,252,27,339,0,0.05393243362651117
3368,2025-02-23,Complex,High,364,23,537,0,0.011660323704558096
3369,2023-04-11,Standard,Low,414,29,407,0,0.08877523379899835
3370,2023-12-25,Standard,Low,394,22,26,0,0.08218814836339894
3371,2024-01-15,Standard,Low,425,26,24,0,0.0777710356886937
3372,2025-03-30,Standard,Medium,451,16,326,0,0.05591533875770127
3373,2023-08-09,Standard,Medium,425,35,21,0,0.022083744028141818
3374,2025-03-30,Standard,Low,363,22,27,0,0.08838960293195944
3375,2024-02-24,Complex,Low,373,21,25,0,0.035296564361898056
3376,2023-05-04,Urgent,Low,481,22,26,0,0.0020118117955144734
3377,2024-02-26,Standard,Medium,391,19,370,0,0.0981774177746157
3378,2023-08-19,Standard,Low,395,18,28,0,0.08611571034219175
3379,2024-11-20,Standard,High,425,24,23,0,0.06226803554379212
3380,2023-03-04,Complex,Low,461,24,399,0,0.0012407139427494608
3381,2024-04-29,Complex,High,354,25,20,0,0.022771605717480416
3382,2024-09-19,Standard,Low,375,23,21,0,0.04520498879758246
3383,2024-12-03,Standard,Medium,319,23,16,0,0.06280849232464206
3384,2024-07-27,Complex,Low,385,17,17,1,0.07081545167426533
3385,2025-02-06,Complex,Low,428,21,27,0,0.07882726978015202
3386,2024-04-27,Standard,Medium,381,24,31,0,0.055566092568701556
3387,2024-06-02,Complex,Medium,487,21,359,0,0.06561834278513808
3388,2023-06-04,Standard,Low,405,25,20,0,0.08112426982153638
3389,2023-04-02,Standard,Medium,394,23,6,0,0.07198413103308045
3390,2025-09-08,Complex,Medium,382,23,32,0,0.09548123322067065
3391,2024-06-09,Complex,Medium,332,25,17,0,0.08746459003980885
3392,2024-03-30,Standard,Low,395,26,16,0,0.016936127779542388
3393,2025-01-10,Urgent,Medium,417,27,497,0,0.09474191267170806
3394,2024-08-20,Standard,Low,394,33,23,0,0.020417599256461194
3395,2024-10-06,Complex,Low,411,28,24,0,0.09912637857014367
3396,2024-05-24,Standard,Medium,366,16,19,0,0.07013295420000065
3397,2023-07-02,Complex,Low,337,18,26,0,0.06275315527413199
3398,2024-01-21,Urgent,Low,394,22,21,0,0.03243227762647136
3399,2024-07-27,Standard,Medium,411,20,21,0,0.0133107524916398
3400,2024-12-31,Urgent,Medium,391,25,22,0,0.01261730164493703
3401,2024-02-09,Complex,Low,410,26,20,0,0.08665751925901904
3402,2023-09-03,Complex,Low,438,21,17,0,0.043244184619963766
3403,2025-01-11,Standard,High,438,29,18,0,0.05598518568631188
3404,2024-08-13,Complex,Low,442,31,18,0,0.09318361076373673
3405,2024-10-22,Complex,Medium,450,14,26,0,0.025535470480994915
3406,2024-10-11,Standard,Medium,424,16,25,0,0.07639374854271516
3407,2024-04-15,Urgent,Low,417,29,503,0,0.04704647618382221
3408,2025-04-05,Standard,High,497,28,22,0,0.02127546591191375
3409,2025-06-06,Standard,Medium,439,26,29,0,0.08529716805804077
3410,2024-02-27,Standard,Low,357,24,26,0,0.06799491734497504
3411,2025-06-19,Standard,Medium,306,23,31,0,0.009492168257689016
3412,2023-03-06,Complex,Medium,387,26,21,0,0.054175719528898214
3413,2023-01-13,Standard,Medium,431,24,409,0,0.085176385219326
3414,2023-08-01,Urgent,Medium,447,30,28,1,0.006693480822154186
3415,2025-09-12,Standard,Low,337,20,23,0,0.041627479722554574
3416,2023-08-30,Standard,Low,436,24,19,0,0.08052144705167663
3417,2024-05-07,Standard,Low,456,28,26,0,0.08583572801102085
3418,2023-08-01,Standard,Low,430,24,20,0,0.07753627763346166
3419,2024-11-23,Urgent,Low,420,27,27,0,0.030570957502655607
3420,2023-12-04,Complex,Medium,393,27,26,0,0.05069295606290469
3421,2025-09-23,Complex,Medium,376,21,22,0,0.07412779766649803
3422,2023-06-22,Standard,Medium,439,18,448,0,0.01525877529454558
3423,2024-11-02,Standard,Medium,429,20,19,1,0.059499776325741605
3424,2023-06-13,Standard,Medium,383,18,31,0,0.07203737252089719
3425,2024-04-09,Standard,Low,527,14,32,0,0.084999186936106
3426,2025-09-21,Standard,Medium,324,29,36,0,0.01116717238567937
3427,2024-05-11,Complex,Low,388,14,26,0,0.03296746945925493
3428,2024-11-30,Standard,High,361,33,18,0,0.05416539491854653
3429,2024-01-30,Complex,Medium,419,21,30,0,0.07010568999145404
3430,2024-12-03,Standard,Low,302,22,22,0,0.07300362955249205
3431,2025-07-05,Standard,Medium,463,16,20,0,0.025325917397215972
3432,2023-11-04,Complex,Medium,450,25,345,0,0.0013876612017187262
3433,2025-02-06,Standard,Low,413,22,33,0,0.06938169780057876
3434,2023-07-02,Complex,Medium,384,24,23,0,0.0909126287339772
3435,2024-09-20,Complex,Low,435,20,24,0,0.07975170451034391
3436,2025-03-04,Standard,Low,416,26,16,0,0.06224661030626192
3437,2024-05-24,Urgent,High,447,19,24,0,0.09775704405516004
3438,2024-12-08,Standard,Medium,393,24,27,0,0.04331167780943554
3439,2024-06-29,Standard,Medium,390,26,23,0,0.052504975098809616
3440,2024-07-17,Complex,Medium,453,31,446,0,0.0012286763958382241
3441,2024-09-15,Standard,Low,431,28,25,0,0.0945951362833712
3442,2025-02-02,Complex,Medium,391,24,18,0,0.05833466549324367
3443,2024-08-16,Complex,Medium,418,23,12,0,0.03907999839056199
3444,2025-01-13,Urgent,High,409,25,23,0,0.004456433588740494
3445,2023-08-15,Standard,Low,423,27,386,0,0.03624190643264045
3446,2025-01-14,Standard,Medium,463,20,26,0,0.00035981016756536643
3447,2025-01-02,Complex,High,382,28,35,0,0.032433513799813844
3448,2024-03-11,Standard,Medium,367,19,335,0,0.09514549240685248
3449,2025-07-13,Standard,High,413,26,365,0,0.015426736423039645
3450,2024-02-26,Standard,Low,373,26,36,0,0.05454111090894324
3451,2024-07-07,Standard,High,354,20,368,0,0.018661732010492215
3452,2023-01-21,Standard,Medium,449,16,22,0,0.07833791303081712
3453,2024-07-07,Complex,Low,385,22,31,0,0.05623978072386521
3454,2024-02-01,Complex,High,306,10,11,0,0.020223601835227957
3455,2024-09-16,Standard,Low,442,23,21,0,0.08662412982388533
3456,2023-04-15,Standard,Low,378,17,24,0,0.07840237828334867
3457,2023-07-11,Standard,Medium,428,39,340,0,0.0951301329425553
3458,2023-01-17,Complex,Low,454,29,31,0,6.281928926344937e-05
3459,2023-04-30,Standard,Low,409,24,364,0,0.04571169471970793
3460,2024-01-28,Complex,Medium,298,30,27,0,0.09998413004979217
3461,2024-02-29,Standard,Low,301,27,22,0,0.08111879169718102
3462,2023-05-09,Complex,Low,366,18,28,0,0.08312861318574274
3463,2023-05-10,Standard,Low,397,20,21,0,0.062113246272631775
3464,2024-07-25,Complex,Low,460,29,27,0,0.07128996520832377
3465,2024-07-13,Standard,Medium,414,19,20,0,0.0805326258783608
3466,2023-01-29,Complex,Medium,530,25,25,0,0.009228064759190014
3467,2023-04-07,Standard,High,325,27,423,0,0.06925805836107297
3468,2023-01-10,Complex,Medium,406,22,29,0,0.0815408100032739
3469,2023-08-30,Complex,Low,377,24,21,0,0.004086578768509208
3470,2025-04-05,Standard,High,411,28,17,0,0.02970531805269141
3471,2025-08-13,Complex,Medium,487,27,19,0,0.03240116158828423
3472,2023-08-20,Standard,Medium,490,26,22,0,0.08545823952810525
3473,2025-02-27,Standard,Medium,402,23,19,0,0.07803513895968672
3474,2023-10-11,Standard,High,443,26,532,0,0.06564214709155067
3475,2024-12-15,Standard,Medium,410,13,22,0,0.08047231808428687
3476,2025-01-28,Complex,Low,346,31,28,0,0.045342970065770906
3477,2025-03-12,Complex,Medium,400,23,409,0,0.0874880590302111
3478,2025-02-14,Standard,Low,374,20,381,0,0.02342158431030733
3479,2025-08-12,Standard,Low,396,26,359,0,0.07045768814998525
3480,2024-12-26,Complex,Low,357,26,22,0,0.024175118477375468
3481,2023-07-19,Urgent,Low,407,19,18,0,0.003986197341082221
3482,2025-08-02,Standard,Low,415,24,24,0,0.028415123981978176
3483,2023-03-20,Urgent,Low,435,24,417,0,0.049290682849062864
3484,2025-07-01,Standard,Medium,415,23,318,0,0.08434360150711723
3485,2025-08-13,Standard,Medium,481,32,23,0,0.05088564893323571
3486,2025-05-04,Complex,High,509,23,21,0,0.017915060257309212
3487,2025-05-05,Standard,Low,379,23,33,0,0.09927659709997227
3488,2023-06-22,Standard,Medium,448,20,25,0,0.027007306798062427
3489,2024-04-11,Standard,High,505,19,24,0,0.09852947250983862
3490,2024-08-03,Complex,Low,449,25,21,0,0.09363346815082241
3491,2024-02-20,Complex,Medium,435,21,407,0,0.054244150864064325
3492,2025-07-28,Standard,Medium,308,23,23,0,0.009196308264171305
3493,2024-03-24,Standard,Low,372,24,23,0,0.0695414811454475
3494,2023-03-28,Standard,Medium,379,24,23,0,0.08457176615488143
3495,2023-04-11,Standard,Medium,469,24,18,1,0.04453010996795092
3496,2023-01-08,Standard,Low,363,24,31,0,0.023904045934589103
3497,2025-04-24,Complex,Low,395,27,367,0,0.08028241647126567
3498,2023-07-19,Standard,Low,442,37,24,0,0.05450778256759288
3499,2024-05-19,Standard,Low,361,30,23,0,0.01976300048154779
3500,2023-03-28,Standard,Medium,413,22,19,0,0.09495386409674772
3501,2023-02-12,Standard,Medium,407,30,16,0,0.09480982266851785
3502,2024-01-20,Urgent,Low,443,18,19,0,0.036704967344458474
3503,2024-09-12,Standard,High,432,21,29,0,0.006400310914174013
3504,2024-03-10,Standard,Low,431,27,22,0,0.06307885345497093
3505,2024-02-12,Standard,Low,410,27,29,0,0.031722673458346465
3506,2024-04-27,Standard,Low,316,27,23,0,0.0066355261000049185
3507,2024-10-25,Standard,Medium,406,21,442,0,0.08918064144685661
3508,2023-01-17,Standard,Low,402,21,20,0,0.0998116314600281
3509,2024-10-06,Standard,Low,438,24,25,0,0.035040551371028184
3510,2023-05-28,Standard,Low,378,22,15,0,0.07447462633841954
